day,LAD22CD,GLA,trip_count
2021-10-25,E09000032,3533.7983676804693,3922
2021-10-25,E09000033,3117.8245934306015,2073
2021-10-26,E09000001,4144.079373939999,146
2021-10-26,E09000002,4521.655204115338,4593
2021-10-26,E09000003,3981.4481812178096,7810
2021-10-26,E09000004,4243.249790145034,6413
2021-10-26,E09000005,3943.4742705831077,4523
2021-10-26,E09000006,4611.446490351852,7765
2021-10-26,E09000007,3022.205555948319,2273
2021-10-26,E09000008,4282.2150912637035,7522
2021-10-26,E09000009,4069.707290429003,5337
2021-10-26,E09000010,4326.110042861246,4978
2021-10-26,E09000011,4088.6215531552757,4787
2021-10-26,E09000012,3336.432583695554,1832
2021-10-26,E09000013,3455.7957552982184,1697
2021-10-26,E09000014,4009.8707340064857,2381
2021-10-26,E09000015,4392.132883919356,4913
2021-10-26,E09000016,4806.941042783615,7006
2021-10-26,E09000017,4706.641197441268,6353
2021-10-26,E09000018,4012.7504408150476,4826
2021-10-26,E09000019,3420.6306796457116,1700
2021-10-26,E09000020,3056.960005433761,1186
2021-10-26,E09000021,4396.584525705782,2729
2021-10-26,E09000022,3569.3994710301117,3252
2021-10-26,E09000023,3707.7775249371207,4145
2021-10-26,E09000024,3800.2641893833384,3635
2021-10-26,E09000025,4024.7024580420516,4096
2021-10-26,E09000026,4553.915999216444,5447
2021-10-26,E09000027,3910.059932652213,3164
2021-10-26,E09000028,3227.1870767168807,3062
2021-10-26,E09000029,3842.492671766385,5044
2021-10-26,E09000030,3548.9571481573303,2217
2021-10-26,E09000031,4045.23733072184,3421
2021-10-26,E09000032,3672.165670113747,4144
2021-10-26,E09000033,3054.8772775340967,2166
2021-10-27,E09000001,4191.222351082751,126
2021-10-27,E09000002,4453.047725368134,4867
2021-10-27,E09000003,4013.7127698698837,8019
2021-10-27,E09000004,4178.006983922147,6287
2021-10-27,E09000005,3883.4827942920992,4769
2021-10-27,E09000006,4381.449942944747,8222
2021-10-27,E09000007,3199.5443538714617,2367
2021-10-27,E09000008,4199.015198861606,7810
2021-10-27,E09000009,4055.063742590561,5460
2021-10-27,E09000010,4144.431445342229,5178
2021-10-27,E09000011,3969.4911676187894,4776
2021-10-27,E09000012,3364.919929574587,1838
2021-10-27,E09000013,3417.9818673809145,1675
2021-10-27,E09000014,4043.40351584927,2345
2021-10-27,E09000015,4453.448107801808,5058
2021-10-27,E09000016,4703.755001128842,7460
2021-10-27,E09000017,4563.780867639958,6513
2021-10-27,E09000018,3941.6974334501087,5124
2021-10-27,E09000019,3380.369150596856,1705
2021-10-27,E09000020,3177.7229492452507,1329
2021-10-27,E09000021,4139.914506328543,2783
2021-10-27,E09000022,3491.4257004375827,3605
2021-10-27,E09000023,3809.426072066509,4189
2021-10-27,E09000024,3736.7735553712723,3669
2021-10-27,E09000025,4080.4908404036382,4207
2021-10-27,E09000026,4539.000185172257,5506
2021-10-27,E09000027,3989.886708411911,3451
2021-10-27,E09000028,3220.7018534945355,3106
2021-10-27,E09000029,3836.953943163358,5046
2021-10-27,E09000030,3302.9043304224956,2510
2021-10-27,E09000031,3934.9537893756533,3576
2021-10-27,E09000032,3729.1475321128496,3818
2021-10-27,E09000033,3121.3984708164367,2347
2021-10-28,E09000001,4966.483780356878,110
2021-10-28,E09000002,4128.040280321659,5096
2021-10-28,E09000003,4010.00790710828,8048
2021-10-28,E09000004,4244.988538953092,6505
2021-10-28,E09000005,3901.577004653199,4832
2021-10-28,E09000006,4558.774391676851,8369
2021-10-28,E09000007,3010.228342845115,2305
2021-10-28,E09000008,4348.12229876068,7824
2021-10-28,E09000009,4153.7192871645675,5561
2021-10-28,E09000010,4374.40897368332,5062
2021-10-28,E09000011,4032.5658135258673,4841
2021-10-28,E09000012,3399.9032686268642,1884
2021-10-28,E09000013,3543.074270952908,1692
2021-10-28,E09000014,3961.1670512502933,2579
2021-10-28,E09000015,4386.823946268371,5034
2021-10-28,E09000016,4604.108486497429,7440
2021-10-28,E09000017,4566.730696008888,6447
2021-10-28,E09000018,3887.481593250979,4905
2021-10-28,E09000019,3233.6994294483347,1695
2021-10-28,E09000020,3113.5053898626147,1503
2021-10-28,E09000021,4323.976014911197,2943
2021-10-28,E09000022,3554.3786468885223,3479
2021-10-28,E09000023,3734.8199953494577,4439
2021-10-28,E09000024,3707.011208531488,3753
2021-10-28,E09000025,3916.064053900925,4116
2021-10-28,E09000026,4397.401125383641,5582
2021-10-28,E09000027,4121.17475033137,3422
2021-10-28,E09000028,3382.7859874504074,3143
2021-10-28,E09000029,3776.6856382947526,5100
2021-10-28,E09000030,3511.4520367819964,2414
2021-10-28,E09000031,3974.4754733412,3627
2021-10-28,E09000032,3608.9887524006017,4497
2021-10-28,E09000033,3084.119175185693,2482
2021-10-29,E09000001,4391.519784816475,147
2021-10-29,E09000002,4116.68827578121,5362
2021-10-29,E09000003,3788.7437104125925,8642
2021-10-29,E09000004,3892.5809117205836,6774
2021-10-29,E09000005,3763.501772217877,5068
2021-10-29,E09000006,4162.089186103072,8694
2021-10-29,E09000007,3119.8933373665172,2512
2021-10-29,E09000008,4012.008798149116,8370
2021-10-29,E09000009,3991.7599148661743,5791
2021-10-29,E09000010,4014.772422691649,5517
2021-10-29,E09000011,3924.824530516186,5026
2021-10-29,E09000012,3494.335112475392,1891
2021-10-29,E09000013,3244.777766828539,1920
2021-10-29,E09000014,3608.8748008701095,2594
2021-10-29,E09000015,4238.113782271195,5386
2021-10-29,E09000016,4146.368096479414,8050
2021-10-29,E09000017,4473.690510207419,6914
2021-10-29,E09000018,3803.547613731598,5342
2021-10-29,E09000019,3054.973807645436,1892
2021-10-29,E09000020,2937.3531797785126,1546
2021-10-29,E09000021,3827.9396652238643,3063
2021-10-29,E09000022,3376.8617022024396,3621
2021-10-29,E09000023,3566.593681465364,4728
2021-10-29,E09000024,3464.6109210658283,3961
2021-10-29,E09000025,3882.476319328358,4311
2021-10-29,E09000026,4338.5824826012795,5948
2021-10-29,E09000027,3408.4620698701888,3766
2021-10-29,E09000028,3115.3325386703063,3438
2021-10-29,E09000029,3485.437532189766,5281
2021-10-29,E09000030,3351.709825290728,2538
2021-10-29,E09000031,3760.6925138032816,3902
2021-10-29,E09000032,3450.2067123228953,4567
2021-10-29,E09000033,3195.378852827693,2464
2021-10-3,E09000001,3770.37133256006,81
2021-10-3,E09000002,3974.497021651658,3650
2021-10-3,E09000003,4093.65506759894,6528
2021-10-3,E09000004,3857.110904301074,5162
2021-10-3,E09000005,3677.123731185379,3790
2021-10-3,E09000006,3982.404687203343,6691
2021-10-3,E09000007,3281.8271661782837,1915
2021-10-3,E09000008,4082.756436468166,5711
2021-10-3,E09000009,4006.570816698997,4320
2021-10-3,E09000010,4162.522534274348,4206
2021-10-3,E09000011,3684.269040825046,3675
2021-10-3,E09000012,3289.9563776168297,1453
2021-10-3,E09000013,3379.6651880657846,1498
2021-10-3,E09000014,3721.153862537466,2134
2021-10-3,E09000015,4189.315066315529,4275
2021-10-3,E09000016,4456.09784977568,5893
2021-10-3,E09000017,4330.844238849156,5094
2021-10-3,E09000018,3901.687982568987,4110
2021-10-3,E09000019,3371.3531225720103,1336
2021-10-3,E09000020,3167.93945057851,1107
2021-10-3,E09000021,3927.763131350783,2500
2021-10-3,E09000022,3592.4486023506724,2775
2021-10-3,E09000023,3589.4867488026757,3278
2021-10-3,E09000024,3437.4488469702924,2968
2021-10-3,E09000025,3684.55765896345,3392
2021-10-3,E09000026,4214.179612060869,4734
2021-10-3,E09000027,3826.5792626276466,2790
2021-10-3,E09000028,3263.956010584447,2404
2021-10-3,E09000029,3635.16388198792,3899
2021-10-3,E09000030,3321.9584767401493,2035
2021-10-3,E09000031,3733.0283865900496,2769
2021-10-3,E09000032,3525.4205699207655,3541
2021-10-3,E09000033,3067.6609070648447,1893
2021-10-30,E09000001,4046.39996220431,138
2021-10-30,E09000002,3906.5784589361056,4732
2021-10-30,E09000003,4119.109273100082,7508
2021-10-30,E09000004,3842.3146403138185,6299
2021-10-30,E09000005,3702.672342146893,4890
2021-10-30,E09000006,4085.9811634868215,8527
2021-10-30,E09000007,3391.3305778362733,2298
2021-10-30,E09000008,4003.7931814625067,7280
2021-10-30,E09000009,3934.309821074432,5489
2021-10-30,E09000010,3958.7225652048674,5063
2021-10-30,E09000011,3706.97987253391,4885
2021-10-30,E09000012,3385.7069184484017,1910
2021-10-30,E09000013,3215.4842880044444,1876
2021-10-30,E09000014,3589.7015135262027,2547
2021-10-30,E09000015,4092.7360295600297,5001
2021-10-30,E09000016,4036.7649905663725,7130
2021-10-30,E09000017,4052.0671615759493,6388
2021-10-30,E09000018,3737.997145945897,4997
2021-10-30,E09000019,3280.5346754793154,1758
2021-10-30,E09000020,3173.3423262120577,1479
2021-10-30,E09000021,3796.639492224265,3006
2021-10-30,E09000022,3529.258391913711,3603
2021-10-30,E09000023,3692.242486581589,4186
2021-10-30,E09000024,3539.0733519126775,3873
2021-10-30,E09000025,3789.3968729355074,4050
2021-10-30,E09000026,4030.0740676075125,5743
2021-10-30,E09000027,3482.8374091111723,3532
2021-10-30,E09000028,3377.504317227377,3320
2021-10-30,E09000029,3544.6484803944927,4981
2021-10-30,E09000030,3441.6089777753323,2505
2021-10-30,E09000031,3629.1797732155837,3565
2021-10-30,E09000032,3373.95196660878,4767
2021-10-30,E09000033,3289.114743504566,2376
2021-10-31,E09000001,4406.730837211178,82
2021-10-31,E09000002,3852.054719319519,3085
2021-10-31,E09000003,3729.418314048203,5637
2021-10-31,E09000004,3446.1365408072766,4075
2021-10-31,E09000005,3773.896459046956,3171
2021-10-31,E09000006,3624.8325088526085,5152
2021-10-31,E09000007,3356.4102597126266,1553
2021-10-31,E09000008,3736.7997934824657,4459
2021-10-31,E09000009,3651.494109057543,3475
2021-10-31,E09000010,3882.246369864007,3358
2021-10-31,E09000011,3652.626624526803,3071
2021-10-31,E09000012,3098.221380714221,1237
2021-10-31,E09000013,3223.8514971621776,1176
2021-10-31,E09000014,3580.0123323570037,1775
2021-10-31,E09000015,3950.8498010800904,3419
2021-10-31,E09000016,3704.5746534999475,4541
2021-10-31,E09000017,4083.6177497357994,4266
2021-10-31,E09000018,3539.9584666962824,3324
2021-10-31,E09000019,3077.4010436611698,1140
2021-10-31,E09000020,3083.5515604952075,1020
2021-10-31,E09000021,3345.7626367856587,2066
2021-10-31,E09000022,3398.905876982652,2219
2021-10-31,E09000023,3410.058418552944,2638
2021-10-31,E09000024,3219.127013964176,2416
2021-10-31,E09000025,3568.115094943556,2692
2021-10-31,E09000026,4015.8238445242414,3629
2021-10-31,E09000027,3003.2585775461193,2468
2021-10-31,E09000028,3172.0503248506534,1994
2021-10-31,E09000029,3238.700784163968,3176
2021-10-31,E09000030,3294.694775785763,1540
2021-10-31,E09000031,3678.9690205163306,2134
2021-10-31,E09000032,3144.683896804309,3016
2021-10-31,E09000033,3234.0101613106476,1766
2021-10-4,E09000001,4875.029723274906,119
2021-10-4,E09000002,3689.8641464634966,5663
2021-10-4,E09000003,3597.9112622580983,8953
2021-10-4,E09000004,3365.2527999559284,8031
2021-10-4,E09000005,3541.1607770112187,5427
2021-10-4,E09000006,3676.281913413815,10070
2021-10-4,E09000007,2914.2929632714972,2375
2021-10-4,E09000008,3630.6347543336674,9076
2021-10-4,E09000009,3708.13142466659,6116
2021-10-4,E09000010,3648.1038328621967,5967
2021-10-4,E09000011,3418.5282090279916,6064
2021-10-4,E09000012,3174.2562640775336,1873
2021-10-4,E09000013,2993.6468896915317,2075
2021-10-4,E09000014,3530.02892799702,2806
2021-10-4,E09000015,3921.4887529177927,5501
2021-10-4,E09000016,3782.0321822468704,8859
2021-10-4,E09000017,3770.8453743295845,7820
2021-10-4,E09000018,3512.8941709508017,5959
2021-10-4,E09000019,2930.6259474564395,1843
2021-10-4,E09000020,2990.642468186924,1498
2021-10-4,E09000021,3432.4995379790316,3663
2021-10-4,E09000022,3091.375036458277,3663
2021-10-4,E09000023,3311.043165142887,4933
2021-10-4,E09000024,3301.569398875773,4381
2021-10-4,E09000025,3640.934624620967,4531
2021-10-4,E09000026,3886.3564303277562,6401
2021-10-4,E09000027,3290.1585250922585,4036
2021-10-4,E09000028,3088.4973556856476,3417
2021-10-4,E09000029,3318.4172268016973,5931
2021-10-4,E09000030,3027.3603715298655,2471
2021-10-4,E09000031,3491.0606196038107,4006
2021-10-4,E09000032,3239.877398252859,4861
2021-10-4,E09000033,2950.6258497671265,2186
2021-10-5,E09000001,4346.703366327059,107
2021-10-5,E09000002,3662.0588475377085,6072
2021-10-5,E09000003,3490.1778605157324,10005
2021-10-5,E09000004,3548.987271616668,8569
2021-10-5,E09000005,3445.4030615641236,5763
2021-10-5,E09000006,3722.5240446490484,10820
2021-10-5,E09000007,2813.5642820852404,2717
2021-10-5,E09000008,3619.724138788663,9786
2021-10-5,E09000009,3616.20364055641,6991
2021-10-5,E09000010,3665.869614997296,6449
2021-10-5,E09000011,3458.101770980342,6484
2021-10-5,E09000012,3054.4720271834617,2021
2021-10-5,E09000013,2888.482900484671,2249
2021-10-5,E09000014,3387.9497762022406,3081
2021-10-5,E09000015,3921.540007253882,6261
2021-10-5,E09000016,3743.3002071192964,9822
2021-10-5,E09000017,3925.222262949997,8643
2021-10-5,E09000018,3410.2982081876053,6708
2021-10-5,E09000019,2782.2866927417303,1947
2021-10-5,E09000020,2915.9776265081,1714
2021-10-5,E09000021,3173.861909435994,4213
2021-10-5,E09000022,3086.9265295960204,4120
2021-10-5,E09000023,3255.1283223958544,5157
2021-10-5,E09000024,3116.8138153368495,5158
2021-10-5,E09000025,3632.7697891392863,4921
2021-10-5,E09000026,3671.24589758366,6903
2021-10-5,E09000027,3282.917179790294,4612
2021-10-5,E09000028,2926.5751661716545,3595
2021-10-5,E09000029,3187.648812426616,6584
2021-10-5,E09000030,3017.934872089403,2693
2021-10-5,E09000031,3466.7872390249854,4416
2021-10-5,E09000032,3108.551502297147,5591
2021-10-5,E09000033,2762.615421756891,2511
2021-10-6,E09000001,4076.004979165109,107
2021-10-6,E09000002,3553.195755065656,5639
2021-10-6,E09000003,3450.9122122236427,9292
2021-10-6,E09000004,3463.2777783201245,8078
2021-10-6,E09000005,3335.714638915484,5381
2021-10-6,E09000006,3609.333267281396,10062
2021-10-6,E09000007,2719.483786518585,2575
2021-10-6,E09000008,3631.1246056413515,9040
2021-10-6,E09000009,3602.561329587462,6505
2021-10-6,E09000010,3553.688909921332,5985
2021-10-6,E09000011,3497.2720987073385,5788
2021-10-6,E09000012,2995.8742696853556,2049
2021-10-6,E09000013,2921.9493411222074,2180
2021-10-6,E09000014,3391.87084297457,2910
2021-10-6,E09000015,3915.4106323078904,5587
2021-10-6,E09000016,3724.796475111127,9059
2021-10-6,E09000017,4025.664345612638,7482
2021-10-6,E09000018,3514.3009605708176,6099
2021-10-6,E09000019,2748.4804632322052,1847
2021-10-6,E09000020,2894.6806605972533,1601
2021-10-6,E09000021,3467.2950483090485,3667
2021-10-6,E09000022,3033.6237884843695,3972
2021-10-6,E09000023,3279.565071125568,4904
2021-10-6,E09000024,3274.2689816041657,4489
2021-10-6,E09000025,3565.718863212411,4544
2021-10-6,E09000026,3639.4649557389994,6532
2021-10-6,E09000027,3396.8786082839847,4194
2021-10-6,E09000028,2863.824313928666,3378
2021-10-6,E09000029,3194.5793528829918,6090
2021-10-6,E09000030,3185.1867693786085,2573
2021-10-6,E09000031,3446.4332684462306,4027
2021-10-6,E09000032,3336.9881001016793,4874
2021-10-6,E09000033,2757.668428787043,2501
2021-10-7,E09000001,3984.5400363570975,139
2021-10-7,E09000002,3791.8749316678786,6131
2021-10-7,E09000003,3575.7593500814537,10005
2021-10-7,E09000004,3492.6116046367324,8877
2021-10-7,E09000005,3465.9670642288634,5706
2021-10-7,E09000006,3879.551849609839,10941
2021-10-7,E09000007,2801.5764804357514,2727
2021-10-7,E09000008,3690.440961906722,9789
2021-10-7,E09000009,3778.8935123438555,6840
2021-10-7,E09000010,3805.327433007104,6522
2021-10-7,E09000011,3660.2048779581346,6291
2021-10-7,E09000012,3061.650446801249,2160
2021-10-7,E09000013,3103.6078516771204,2276
2021-10-7,E09000014,3418.7745177129,3091
2021-10-7,E09000015,4090.4869647372375,5953
2021-10-7,E09000016,3889.479376806223,9754
2021-10-7,E09000017,4010.5005555307057,8390
2021-10-7,E09000018,3366.61540491146,6653
2021-10-7,E09000019,2813.776246321288,1953
2021-10-7,E09000020,2871.258833362291,1679
2021-10-7,E09000021,3566.97006737361,3948
2021-10-7,E09000022,3174.734997998463,4161
2021-10-7,E09000023,3274.5584110533155,5392
2021-10-7,E09000024,3406.3947471178585,4930
2021-10-7,E09000025,3647.209336442506,4919
2021-10-7,E09000026,3754.0638517064435,7080
2021-10-7,E09000027,3411.279156033143,4241
2021-10-7,E09000028,3051.052343285333,3754
2021-10-7,E09000029,3262.614519522247,6825
2021-10-7,E09000030,3220.692390628653,2569
2021-10-7,E09000031,3722.0755390422414,4428
2021-10-7,E09000032,3415.0721889068,5332
2021-10-7,E09000033,2931.5306413819894,2620
2021-10-8,E09000001,3826.3080777173996,129
2021-10-8,E09000002,3615.2664394058575,6566
2021-10-8,E09000003,3490.0077028054784,10292
2021-10-8,E09000004,3405.5071587319135,9097
2021-10-8,E09000005,3470.079064462192,6094
2021-10-8,E09000006,3613.883762805544,11627
2021-10-8,E09000007,2752.213865159722,2730
2021-10-8,E09000008,3572.384291470912,10179
2021-10-8,E09000009,3607.409829460095,7254
2021-10-8,E09000010,3619.8902185805673,7167
2021-10-8,E09000011,3528.5078139023954,6560
2021-10-8,E09000012,2896.6753360725106,2289
2021-10-8,E09000013,2848.9645504567593,2547
2021-10-8,E09000014,3393.39149644001,3313
2021-10-8,E09000015,3772.371443306718,6634
2021-10-8,E09000016,3659.4442472028522,10371
2021-10-8,E09000017,3840.609978696292,8583
2021-10-8,E09000018,3290.6316857873912,6970
2021-10-8,E09000019,2776.301001773315,2236
2021-10-8,E09000020,2809.9382712196293,1882
2021-10-8,E09000021,3348.737661537276,3958
2021-10-8,E09000022,3104.232905325365,4613
2021-10-8,E09000023,3180.641436366315,5745
2021-10-8,E09000024,3141.85092601986,5436
2021-10-8,E09000025,3562.0499746484306,5304
2021-10-8,E09000026,3646.410494499717,7348
2021-10-8,E09000027,3079.8071718476826,4793
2021-10-8,E09000028,3044.5428056880824,3998
2021-10-8,E09000029,3130.148625101365,6897
2021-10-8,E09000030,3209.9670366404225,2835
2021-10-8,E09000031,3331.0412897592823,4736
2021-10-8,E09000032,3176.0598445807923,5698
2021-10-8,E09000033,2893.809551192255,2774
2021-10-9,E09000001,3981.6326372636777,144
2021-10-9,E09000002,3783.948880884294,5353
2021-10-9,E09000003,3762.5613059896937,8684
2021-10-9,E09000004,3684.639809918133,7192
2021-10-9,E09000005,3533.124391941148,5339
2021-10-9,E09000006,3777.789866374251,10304
2021-10-9,E09000007,2986.371005649089,2578
2021-10-9,E09000008,3825.2391115975774,8372
2021-10-9,E09000009,3785.718849466109,6535
2021-10-9,E09000010,3800.370152577354,6246
2021-10-9,E09000011,3663.9405223793797,5398
2021-10-9,E09000012,3134.150215088522,2157
2021-10-9,E09000013,3266.9862580552167,2201
2021-10-9,E09000014,3615.6718398277503,2798
2021-10-9,E09000015,3940.348135800219,6005
2021-10-9,E09000016,3843.8450238579785,8279
2021-10-9,E09000017,4019.532557950975,7714
2021-10-9,E09000018,3566.539239083657,6243
2021-10-9,E09000019,3247.1033451371677,2102
2021-10-9,E09000020,2931.88034670789,1693
2021-10-9,E09000021,3536.442951628535,3399
2021-10-9,E09000022,3277.446881626844,4196
2021-10-9,E09000023,3436.541531314078,4713
2021-10-9,E09000024,3311.5439053525997,4636
2021-10-9,E09000025,3533.261266339402,4800
2021-10-9,E09000026,4084.5255597797927,6519
2021-10-9,E09000027,3224.8202412299097,4491
2021-10-9,E09000028,3129.23472041168,3838
2021-10-9,E09000029,3315.5997839232855,5893
2021-10-9,E09000030,3444.074360160681,2542
2021-10-9,E09000031,3688.4552117279127,3937
2021-10-9,E09000032,3379.745956677129,5405
2021-10-9,E09000033,2984.1199477541745,2602
2021-11-1,E09000001,4653.45893726814,85
2021-11-1,E09000002,3823.3396135920316,5549
2021-11-1,E09000003,3553.1740102712674,8648
2021-11-1,E09000004,3882.462971211169,6971
2021-11-1,E09000005,3651.664318890686,5238
2021-11-1,E09000006,3929.503742152592,9809
2021-11-1,E09000007,3001.922506854511,2364
2021-11-1,E09000008,3769.2841448330464,8435
2021-11-1,E09000009,3696.8464567980554,6155
2021-11-1,E09000010,3706.2903173452987,5658
2021-11-1,E09000011,3762.767855486391,5155
2021-11-1,E09000012,3300.4562905555035,1897
2021-11-1,E09000013,3158.0465938351385,2006
2021-11-1,E09000014,3524.5724702593284,2746
2021-11-1,E09000015,3994.9042330493553,5759
2021-11-1,E09000016,3875.1595490929403,8599
2021-11-1,E09000017,4035.6002032113797,7271
2021-11-1,E09000018,3488.042090942944,5564
2021-11-1,E09000019,3067.186486948916,1701
2021-11-1,E09000020,3024.841687540833,1518
2021-11-1,E09000021,3987.2057248861115,3056
2021-11-1,E09000022,3222.838457665529,3659
2021-11-1,E09000023,3409.213456371744,4426
2021-11-1,E09000024,3282.0054097709426,4256
2021-11-1,E09000025,3746.6773201540145,4429
2021-11-1,E09000026,3872.1945772493236,6320
2021-11-1,E09000027,3490.5149611850484,3733
2021-11-1,E09000028,3254.345968707385,3286
2021-11-1,E09000029,3434.906459623112,5475
2021-11-1,E09000030,3290.850463072916,2501
2021-11-1,E09000031,3721.061236529362,3872
2021-11-1,E09000032,3270.641792041935,4624
2021-11-1,E09000033,3147.3600122285575,2223
2021-11-10,E09000001,4074.794793059627,86
2021-11-10,E09000002,3695.1841564456176,5949
2021-11-10,E09000003,3642.8081728671077,9591
2021-11-10,E09000004,3585.4423269610475,9041
2021-11-10,E09000005,3601.4329274447255,5706
2021-11-10,E09000006,3890.1130117055527,11383
2021-11-10,E09000007,3090.4131921619355,2645
2021-11-10,E09000008,3699.951155225751,10226
2021-11-10,E09000009,3684.6619241347557,6875
2021-11-10,E09000010,3572.3291842982685,6718
2021-11-10,E09000011,3745.700794666714,6510
2021-11-10,E09000012,3164.407896791262,2040
2021-11-10,E09000013,3197.179678489932,2395
2021-11-10,E09000014,3342.8068816008754,3165
2021-11-10,E09000015,4025.5273499960294,6278
2021-11-10,E09000016,3905.7827470487628,10010
2021-11-10,E09000017,3984.0547528092534,8370
2021-11-10,E09000018,3423.357475986741,6578
2021-11-10,E09000019,3014.899075384032,2074
2021-11-10,E09000020,2957.079110156501,1692
2021-11-10,E09000021,3590.008521093615,3978
2021-11-10,E09000022,3232.663858897085,4237
2021-11-10,E09000023,3472.348590597327,5326
2021-11-10,E09000024,3130.9979047121965,5304
2021-11-10,E09000025,3658.3845452792752,4872
2021-11-10,E09000026,3882.2633802436344,7053
2021-11-10,E09000027,3542.8018999215847,4349
2021-11-10,E09000028,3221.3341564059297,3757
2021-11-10,E09000029,3309.811194662225,6905
2021-11-10,E09000030,3254.999982405032,2685
2021-11-10,E09000031,3559.403241807077,4174
2021-11-10,E09000032,3321.8766836531886,5497
2021-11-10,E09000033,2892.937035837284,2436
2021-11-11,E09000001,4157.2518929103135,80
2021-11-11,E09000002,3730.4844507122166,6135
2021-11-11,E09000003,3695.0613175598683,9853
2021-11-11,E09000004,3689.948742986299,9354
2021-11-11,E09000005,3697.517808350519,5808
2021-11-11,E09000006,3859.9140687259865,11842
2021-11-11,E09000007,2889.895492008152,2817
2021-11-11,E09000008,3679.1746605164158,10144
2021-11-11,E09000009,3841.1228279002785,6800
2021-11-11,E09000010,3709.666754213633,6547
2021-11-11,E09000011,3700.035409540079,6637
2021-11-11,E09000012,3176.8310761922316,2190
2021-11-11,E09000013,3119.001089252648,2324
2021-11-11,E09000014,3578.8285135368374,3164
2021-11-11,E09000015,4006.087893001139,6303
2021-11-11,E09000016,3860.635090236745,10278
2021-11-11,E09000017,4033.737761949932,8627
2021-11-11,E09000018,3445.9659970315465,6760
2021-11-11,E09000019,2983.593046844887,1994
2021-11-11,E09000020,2946.5499753959107,1688
2021-11-11,E09000021,3475.6927957629823,4134
2021-11-11,E09000022,3325.8240972860967,4379
2021-11-11,E09000023,3404.7582891098386,5514
2021-11-11,E09000024,3281.9757092994305,5266
2021-11-11,E09000025,3743.6861972499346,4944
2021-11-11,E09000026,3939.3803715637064,7342
2021-11-11,E09000027,3483.2287604397284,4773
2021-11-11,E09000028,3006.249217215842,3984
2021-11-11,E09000029,3283.2795695186096,7144
2021-11-11,E09000030,3324.405897767688,2702
2021-11-11,E09000031,3482.1518187676543,4817
2021-11-11,E09000032,3411.1026171803837,5361
2021-11-11,E09000033,2916.081816320363,2664
2021-11-12,E09000001,4817.137868687939,96
2021-11-12,E09000002,3666.762785308361,6516
2021-11-12,E09000003,3559.0411148764847,10085
2021-11-12,E09000004,3413.7950313286337,9642
2021-11-12,E09000005,3477.0845324005495,6381
2021-11-12,E09000006,3623.5533037644473,12187
2021-11-12,E09000007,2986.9587920239273,2769
2021-11-12,E09000008,3582.1190722539377,10854
2021-11-12,E09000009,3547.396951545162,7292
2021-11-12,E09000010,3658.698615915838,7101
2021-11-12,E09000011,3596.51224469407,6823
2021-11-12,E09000012,3173.4622453349984,2205
2021-11-12,E09000013,3199.1362522549775,2457
2021-11-12,E09000014,3474.5768202316854,3309
2021-11-12,E09000015,3824.0552657184135,6545
2021-11-12,E09000016,3774.741596265268,10830
2021-11-12,E09000017,3808.643191909136,9062
2021-11-12,E09000018,3368.299774035336,6985
2021-11-12,E09000019,3003.899880003714,2128
2021-11-12,E09000020,2877.0328472566684,1811
2021-11-12,E09000021,3408.4747983517764,4498
2021-11-12,E09000022,3228.5257594157947,4475
2021-11-12,E09000023,3424.7344356785525,5561
2021-11-12,E09000024,3099.9113067243957,5539
2021-11-12,E09000025,3643.4667590758463,5311
2021-11-12,E09000026,3766.6752797049357,7663
2021-11-12,E09000027,3226.828528995779,4916
2021-11-12,E09000028,3094.9062229349106,4218
2021-11-12,E09000029,3137.2080705415206,7474
2021-11-12,E09000030,3151.7520854552886,2827
2021-11-12,E09000031,3331.494971035097,4716
2021-11-12,E09000032,3205.6691502207036,5700
2021-11-12,E09000033,2894.515824243448,2755
2021-11-13,E09000001,4168.159550327002,90
2021-11-13,E09000002,3870.8636982778858,5148
2021-11-13,E09000003,4086.555451409349,8401
2021-11-13,E09000004,3881.854404761164,7589
2021-11-13,E09000005,3817.160876336913,5327
2021-11-13,E09000006,3959.1728493073983,10167
2021-11-13,E09000007,3347.216292707423,2567
2021-11-13,E09000008,4040.707860932923,8384
2021-11-13,E09000009,3931.6991800836627,6419
2021-11-13,E09000010,4045.381139534784,5662
2021-11-13,E09000011,3844.7655120826425,5603
2021-11-13,E09000012,3210.1579715430976,1994
2021-11-13,E09000013,3278.461782525756,2129
2021-11-13,E09000014,3778.805251328657,2903
2021-11-13,E09000015,4207.740116119062,5437
2021-11-13,E09000016,4114.55399782473,8525
2021-11-13,E09000017,4352.919243916249,7329
2021-11-13,E09000018,3796.213775558435,5648
2021-11-13,E09000019,3122.1489500535768,1931
2021-11-13,E09000020,2964.860365586862,1568
2021-11-13,E09000021,3631.234821925888,3447
2021-11-13,E09000022,3431.9901085941024,3970
2021-11-13,E09000023,3683.6277049311943,4804
2021-11-13,E09000024,3444.9370487004812,4754
2021-11-13,E09000025,3756.2127491844253,4519
2021-11-13,E09000026,4239.348309872903,6739
2021-11-13,E09000027,3310.8578182070255,4394
2021-11-13,E09000028,3148.216556191799,3946
2021-11-13,E09000029,3450.9217464759945,6162
2021-11-13,E09000030,3473.2399163673313,2409
2021-11-13,E09000031,3906.3734462293714,3937
2021-11-13,E09000032,3566.5773710846543,5359
